,value,value_pair,count
1888,တွင်,နိမ့်ပိုင်း,1
1889,တွင်,နိုင်ငံ့ကြွေးမြီ,1
1890,တွင်,နိုင်ငံခြား,1
1891,တွင်,နိုင်ငံတကာပွဲ,1
1892,တွင်,နိုင်ငံပေါင်း,1
1893,တွင်,နိုင်ငံရပ်ခြား,1
1894,တွင်,နိုဝင်ဘာ,1
1895,တွင်,နီဂျိုင်ဒါ,1
1896,တွင်,နီးပါ,1
1897,တွင်,နီးလပ်,1
1898,တွင်,နုဂျန်,1
1899,တွင်,နေ့ခင်း,1
1900,တွင်,နေ့စွဲပါ,1
1901,တွင်,နေလည်,1
1902,တွင်,နေ့လည်ခင်း,1
1903,တွင်,နေ့လယ်ပိုင်း,1
1904,တွင်,နော့,1
1905,တွင်,နောက်ကျော,1
1906,တွင်,နောက်ခံမြင်ကွင်း,1
1907,တွင်,နောက်ဆက်စကား,1
1908,တွင်,နောက်ဆက်တွဲ,1
1909,တွင်,နောက်တနေ့,1
1910,တွင်,နောက်ဘက်ပိုင်း,1
1911,တွင်,နောင်း,1
1912,တွင်,ပက်စ်ကာရာ,1
1913,တွင်,ပင်ကိုယ်စွမ်းရည်,1
1914,တွင်,ပင်နတီ,1
1915,တွင်,ပင်မ,1
1916,တွင်,ပင်ရီ,1
1917,တွင်,ပင်ဟေဂင်,1
1918,တွင်,ပစ်၍,1
1919,တွင်,ပစ်ကင်းစ်,1
1920,တွင်,ပစ်မှတ်,1
1921,တွင်,ပစ်ရာ,1
1922,တွင်,ပညာရှင်,1
1923,တွင်,ပဏာမ,1
1924,တွင်,ပထဝီစာအုပ်,1
1925,တွင်,ပန်းချီကား,1
1926,တွင်,ပန်စစ်ဗန်းနီးယား,1
1927,တွင်,ပန်ဆီဗေးနီးယား,1
1928,တွင်,ပန်းတိုင်,1
1929,တွင်,ပန်ဟာဂန်,1
1930,တွင်,ပံ့ပိုးသူ,1
1931,တွင်,ပျက်ကျချိန်,1
1932,တွင်,ပျံ့နှံ့,1
1933,တွင်,ပျမ်းမျှတန်ဖိုး,1
1934,တွင်,ပရဝုဏ်,1
1935,တွင်,ပရိတ်သတ်,1
1936,တွင်,ပရိုင်မာရီ,1
1937,တွင်,ပရီးမီးယားရှစ်,1
1938,တွင်,ပရောဂျက်,1
1939,တွင်,ပြင်ဆင်နေချိန်,1
1940,တွင်,ပြင်ဆင်ရာ,1
1941,တွင်,ပြင်ဆင်ရေး,1
1942,တွင်,ပြစ်ဒဏ်ကြေး,1
1943,တွင်,ပြည်နယ်စု,1
1944,တွင်,ပြည်နှင်ဒဏ်,1
1945,တွင်,ပြည်မကြီး,1
1946,တွင်,ပြည်ဝင်ခွင့်ဗီဇာ,1
1947,တွင်,ပြည်သူ,1
1948,တွင်,ပြတင်းပေါက်,1
1949,တွင်,ပြန်ပေးဆွဲခံရချိန်,1
1950,တွင်,ပြန်လမ်း,1
1951,တွင်,ပြန်အမ်းငွေ,1
1952,တွင်,ပြွန်,1
1953,တွင်,ပြသရာ,1
1954,တွင်,ပြိုကျချိန်,1
1955,တွင်,ပြိုင်ပွဲစဉ်,1
1956,တွင်,ပြိုင်ပွဲဇယား,1
1957,တွင်,ပြိုင်ပွဲရာသီ,1
1958,တွင်,ပြိုင်ဘက်,1
1959,တွင်,ပြိုင်ရာ,1
1960,တွင်,ပြီးခါနီး,1
1961,တွင်,ပြုလုပ်နေချိန်,1
1962,တွင်,ပြေစာ,1
1963,တွင်,ပြေးရာ,1
1964,တွင်,ပြောကြားချက်,1
1965,တွင်,ပလိန်း,1
1966,တွင်,ပွဲဝက်,1
1967,တွင်,ပါးစပ်,1
1968,တွင်,ပါဆယ်,1
1969,တွင်,ပါ့တ်,1
1970,တွင်,ပါရာဒတ်,1
1971,တွင်,ပါရာဒိုက်,1
1972,တွင်,ပါရာဒိုက်စ်,1
1973,တွင်,ပါရာဒီပလပ်,1
1974,တွင်,ပါရာလစ်ပစ်,1
1975,တွင်,ပါရာလံပစ်ပွဲ,1
1976,တွင်,ပါဝါ,1
1977,တွင်,ပိတ်ဆို့ချိန်,1
1978,တွင်,ပိတ်ဆို့ပေါက်,1
1979,တွင်,ပိတ်လှောင်ခံရချိန်,1
1980,တွင်,ပိုက်ဆံ,1
1981,တွင်,ပိုက်လိုင်း,1
1982,တွင်,ပိုင်စလယ်,1
1983,တွင်,ပိုင်ရှင်,1
1984,တွင်,ပီတာစဘက်,1
1985,တွင်,ပီတီ,1
1986,တွင်,ပီဘီလီ,1
1987,တွင်,ပီဘီအက်စ်,1
1988,တွင်,ပုံနှိပ်စာမူကြမ်း,1
1989,တွင်,ပုံနှိပ်ထုတ်စက်,1
1990,တွင်,ပုံသဏ္ဌာန်,1
1991,တွင်,ပူဂျို,1
1992,တွင်,ပူးပေါင်း,1
1993,တွင်,ပေကျင်း,1
1994,တွင်,ပေးစာ,1
1995,တွင်,ပေ့စ်,1
1996,တွင်,ပေးအပ်ငွေ,1
1997,တွင်,ပေါက်ကွဲချိန်,1
1998,တွင်,ပေါက်ကွဲခဲ့ချိန်,1
1999,တွင်,ပေါက်ကွဲမူ,1
2000,တွင်,ပေါင်း,1
2001,တွင်,ပေါ်,1
2002,တွင်,ပဲရစ်,1
2003,တွင်,ဖင်လန်,1
2004,တွင်,ဖန်,1
2005,တွင်,ဖန်သားပြင်,1
2006,တွင်,ဖျား,1
2007,တွင်,ဖရက်ကင်,1
2008,တွင်,ဖရက်နို,1
2009,တွင်,ဖရန့်,1
2010,တွင်,ဖရန်ကလင်စတိန်း,1
2011,တွင်,ဖြစ်ခဲ့ချိန်,1
2012,တွင်,ဖြစ်ပွားမူ,1
2013,တွင်,ဖြစ်ပေါ်လာချိန်,1
2014,တွင်,ဖြစ်လာချိန်,1
2015,တွင်,ဖြစ်သွားချိန်,1
2016,တွင်,ဖြတ်သန်းခွင့်,1
2017,တွင်,ဖလှယ်ရေး,1
2018,တွင်,ဖလိန်း,1
2019,တွင်,ဖလိုင်း,1
2020,တွင်,ဖလော်ရီတာ,1
2021,တွင်,ဖွင့်ပွဲ,1
2022,တွင်,ဖွဲ့စည်းပုံ,1
2023,တွင်,ဖိစ်ယာ,1
2024,တွင်,ဖိအား,1
2025,တွင်,ဖိုးချမ်း,1
2026,တွင်,ဖိုင်နယ်ရှယ်တိုင်း,1
2027,တွင်,ဖီဂါရို,1
2028,တွင်,ဖီလဒယ်ဖီယာ,1
2029,တွင်,ဖီလာဒယ်ဖီယာ,1
2030,တွင်,ဖီလ်,1
2031,တွင်,ဖုန်းမက်ဆေ့,1
2032,တွင်,ဖောက်ခွဲချိန်,1
2033,တွင်,ဖောက်ခွဲရေး,1
2034,တွင်,ဖောက်သည်,1
2035,တွင်,ဖောင်ဒေးရှင်း,1
2036,တွင်,ဖော်ဆီ,1
2037,တွင်,ဗန်ကိုဗာ,1
2038,တွင်,ဗန်ကူဗား,1
2039,တွင်,ဗျူးခရက်စ်,1
2040,တွင်,ဗလာဒီဗိုလ်စတော့ခ်,1
2041,တွင်,ဗဟို,1
2042,တွင်,ဗာဂျီးနီးယား,1
2043,တွင်,ဗားရှင်း,1
2044,တွင်,ဗီယက်နမ်,1
2045,တွင်,ဗီယမ်နမ်,1
2046,တွင်,ဗီယမ်နာ,1
2047,တွင်,ဗီလာရပ်စ်,1
2048,တွင်,ဗီလ်,1
2049,တွင်,ဗီလ်ဗိုလ်ရယ်ဒ်,1
2050,တွင်,ဗုံ-လုပ်ရာ,1
2051,တွင်,ဗုံးခွဲရာ,1
2052,တွင်,ဗုံးပေါက်ကွဲ,1
2053,တွင်,ဗေးလ်,1
2054,တွင်,ဗော့ဂ်တ်,1
2055,တွင်,ဘက်ခြမ်း,1
2056,တွင်,ဘက်စ်ကား,1
2057,တွင်,ဘက်စ်ရာ,1
2058,တွင်,ဘက်မာတီ,1
2059,တွင်,ဘင်္ဂလားဒေ့ရှ်,1
2060,တွင်,ဘစ်ရှားဝါး,1
2061,တွင်,ဘတ်ကား,1
2062,တွင်,ဘတ်ဂျစ်,1
2063,တွင်,ဘတ်စ်ကျုး,1
2064,တွင်,ဘန်း,1
2065,တွင်,ဘန်းစကား,1
2066,တွင်,ဘန်စတန်,1
2067,တွင်,ဘန်ဟီယန်,1
2068,တွင်,ဘယ်ဂျီယံ,1
2069,တွင်,ဘယ်တီ,1
2070,တွင်,ဘရစ်တွန်,1
2071,တွင်,ဘရမ်မ်တန်,1
2072,တွင်,ဘရွတ်,1
2073,တွင်,ဘရွတ်ကလင်း,1
2074,တွင်,ဘရွန်ကို့စ်,1
2075,တွင်,ဘရွန်မီ,1
2076,တွင်,ဘရားသား,1
2077,တွင်,ဘရိုက်,1
2078,တွင်,ဘရုနို,1
2079,တွင်,ဘရူဆဲလ်,1
2080,တွင်,ဘွန်း,1
2081,တွင်,ဘား,1
2082,တွင်,ဘာကူ,1
2083,တွင်,ဘာဆယ်,1
2084,တွင်,ဘားဘားရ,1
2085,တွင်,ဘာမင်ဂမ်,1
2086,တွင်,ဘာမင်ဟန်,1
2087,တွင်,ဘာလင်,1
2088,တွင်,ဘာလီ,1
2089,တွင်,ဘာလူကိုနီ,1
2090,တွင်,ဘာသာတရား,1
2091,တွင်,ဘိုနာ,1
2092,တွင်,ဘီဒီယန်,1
2093,တွင်,ဘီဘီစီ,1
2094,တွင်,ဘီလီယမ်,1
2095,တွင်,ဘီအက်တီ,1
2096,တွင်,ဘုန်းကြီးကျောင်း,1
2097,တွင်,ဘုံဘေ,1
2098,တွင်,ဘုရှ်,1
2099,တွင်,ဘူချာရက်,1
2100,တွင်,ဘူချာရတ်,1
2101,တွင်,ဘူခါ,1
2102,တွင်,ဘူဂေးလ်ရီးယား,1
2103,တွင်,ဘူတာ,1
2104,တွင်,ဘူတာရုံ,1
2105,တွင်,ဘူဒါပက်,1
2106,တွင်,ဘေကွန်ဖီးလ်,1
2107,တွင်,ဘေစင်,1
2108,တွင်,ဘေးစည်း,1
2109,တွင်,ဘေ့စ်ဘော,1
2110,တွင်,ဘေးနှစ်ဖက်,1
2111,တွင်,ဘေးဖက်,1
2112,တွင်,ဘောက်စ်,1
2113,တွင်,ဘောင်,1
2114,တွင်,ဘောင်းလ်,1
2115,တွင်,ဘော့မန်း,1
2116,တွင်,ဘောလုံးပွဲ,1
2117,တွင်,မက္ကစီကို,1
2118,တွင်,မက်ဆင်ဂျာ,1
2119,တွင်,မက်ဆာချူးဆက်,1
2120,တွင်,မက်မီလမ်,1
2121,တွင်,မင်နီဆိုတာ,1
2122,တွင်,မင်းသား,1
2123,တွင်,မင်္ဂလာဧည့်ခံပွဲ,1
2124,တွင်,မစ်စူရီ,1
2125,တွင်,မည်သည်နည်း,1
2126,တွင်,မတင်ပြီးဆုံးချိန်,1
2127,တွင်,မတ်ကိန်း,1
2128,တွင်,မတ်ရှ်,1
2129,တွင်,မန်ဆာချူးဆက်,1
2130,တွင်,မန်နီဆိုတာ,1
2131,တွင်,မယ်ဒီယမ်,1
2132,တွင်,မျက်စာ,1
2133,တွင်,မျက်လုံး,1
2134,တွင်,မျိုးစိတ်,1
2135,တွင်,မျိုးစုံ,1
2136,တွင်,မျိုးနွယ်,1
2137,တွင်,မျောက်,1
2138,တွင်,မရှိချိန်,1
2139,တွင်,မရှိတရှိ,1
2140,တွင်,မြင်းပြိုင်ကွင်း,1
2141,တွင်,မြို့ကြီး,1
2142,တွင်,မြို့တွင်း,1
2143,တွင်,မြို့တော်စည်ပင်,1
2144,တွင်,မြို့ဝင်ဂိတ်,1
2145,တွင်,မြေနိမ့်ပိုင်း,1
2146,တွင်,မြေအောက်ခန်း,1
2147,တွင်,မြောက်,1
2148,တွင်,မြောက်ဘက်ပိုင်း,1
2149,တွင်,မလေးရှား,1
2150,တွင်,မွန်ဂါးဒစ်ရူ,1
2151,တွင်,မွန်းတည့်,1
2152,တွင်,မွန်တီနီဂရိုး,1
2153,တွင်,မွန်ဘိုင်း,1
2154,တွင်,မွမ်ဘိုင်း,1
2155,တွင်,မွေးနေ့,1
2156,တွင်,မသိစိတ်,1
2157,တွင်,မဟာဗျူဟာ,1
2158,တွင်,မဟာမိတ်,1
2159,တွင်,မှတ်တမ်းမှတ်ရာ,1
2160,တွင်,မှန်,1
2161,တွင်,မှန်ပြောင်း,1
2162,တွင်,မှန်မှန်,1
2163,တွင်,မှုခင်းပညာ,1
2164,တွင်,မှောက်ခဲ့ချိန်,1
2165,တွင်,မာဂိုလီ,1
2166,တွင်,မာစီလီ,1
2167,တွင်,မာတင်,1
2168,တွင်,မာလစ်ခ်,1
2169,တွင်,မာဝါကီ,1
2170,တွင်,မာဟန်,1
2171,တွင်,မိတ္တူ,1
2172,တွင်,မိန်းမ,1
2173,တွင်,မိဘ,1
2174,တွင်,မိုက်ကယ်,1
2175,တွင်,မိုက်တိုခွန်းဒရီးယား,1
2176,တွင်,မိုဂါဒီရှု,1
2177,တွင်,မိုင်း,1
2178,တွင်,မိုင်စပေ့,1
2179,တွင်,မိုင်းတွင်း,1
2180,တွင်,မိုင်ပေါင်း,1
2181,တွင်,မိုင်ရာ,1
2182,တွင်,မိုင်းအပိုလီ,1
2183,တွင်,မိုဆန်နာဂို,1
2184,တွင်,မိုးရေ,1
2185,တွင်,မိုလိုလာဘာ,1
2186,တွင်,မိုလီနာ,1
2187,တွင်,မီချီဂမ်,1
2188,တွင်,မီးငြိမ်းရာ,1
2189,တွင်,မီဆာကို,1
2190,တွင်,မီးတောက်,1
2191,တွင်,မီးတောက်မီးလျှံ,1
2192,တွင်,မီးဖို,1
2193,တွင်,မီးဖိုချောင်,1
2194,တွင်,မီးရှူးမီးပန်း,1
2195,တွင်,မီလီစက္ကန့်,1
2196,တွင်,မီလီယံ,1
2197,တွင်,မုတ်သုံသစ်တော,1
2198,တွင်,မူတစ်စိတ်တစ်ပိုင်း,1
2199,တွင်,မူရှာရက်ဖ်,1
2200,တွင်,မူလတန်းကျောင်း,1
2201,တွင်,မူလအစကာလ,1
2202,တွင်,မေးချိန်,1
2203,တွင်,မေ့ခ်,1
2204,တွင်,မေ့ဆေး,1
2205,တွင်,မေးမြန်းခဲ့ချိန်,1
2206,တွင်,မေးမြန်းပွဲ,1
2207,တွင်,မေးဝေါ့ခ်ကီ,1
2208,တွင်,မောဂန်,1
2209,တွင်,မောရီတေးနီးယား,1
2210,တွင်,မော်ဒိုဗင်,1
2211,တွင်,မော်ရီ,1
2212,တွင်,မဲခွဲ,1
2213,တွင်,မဲစာရင်း,1
2214,တွင်,မဲဆွယ်ပွဲ,1
2215,တွင်,မဲဆဲန္ဒနယ်,1
2216,တွင်,မဲပုံး,1
2217,တွင်,မဲပေးစနစ်,1
2218,တွင်,မဲပေးပွဲ,1
2219,တွင်,ယခုချိန်,1
2220,တွင်,ယခုလက်ရှိအချိန်,1
2221,တွင်,ယခုအခါ,1
2222,တွင်,ယင်းပွဲ,1
2223,တွင်,ယနေ့ခေတ်,1
2224,တွင်,ယန္တရား,1
2225,တွင်,ယွန်,1
2226,တွင်,ယာဉ်စီးခ,1
2227,တွင်,ယာဉ်အသွားအလာ,1
2228,တွင်,ယာဘက်,1
2229,တွင်,ယာဥ်,1
2230,တွင်,ယုံကြည်ခဲ့ချိန်,1
2231,တွင်,ယူ.အက်စ်.စီ.,1
2232,တွင်,ယူကျူ့,1
2233,တွင်,ယူကရိန်း,1
2234,တွင်,ယူကာ,1
2235,တွင်,ယူရို,1
2236,တွင်,ယူရိုပ်,1
2237,တွင်,ယူရေနီယံ,1
2238,တွင်,ယူအက်စ်အေ,1
2239,တွင်,ယူအန်,1
2240,တွင်,ယူအန်စီစီစီ,1
2241,တွင်,ယူအီးအက်ဖ်အေ,1
2242,တွင်,ယောကျာ်း,1
2243,တွင်,ယောက်ျားလေး,1
2244,တွင်,ယဲဒ်ဗာစ်ဟမ်,1
2245,တွင်,ရက်ဂလွန်,1
2246,တွင်,ရက်စွဲ,1
2247,တွင်,ရက်ပေါင်း,1
2248,တွင်,ရင်ဆိုင်နေချိန်,1
2249,တွင်,ရစ်ခ်ျမွန်,1
2250,တွင်,ရတနာ,1
2251,တွင်,ရထားလမ်း,1
2252,တွင်,ရထားလိုင်း,1
2253,တွင်,ရန်ကာဂွါ,1
2254,တွင်,ရန့်ဝခ်,1
2255,တွင်,ရန်သူ,1
2256,တွင်,ရပ်ခြား,1
2257,တွင်,ရပ်တည်ချက်,1
2258,တွင်,ရပ်နားထားချိန်,1
2259,တွင်,ရပ်ဝန်း,1
2260,တွင်,ရမ်ဘယ်,1
2261,တွင်,ရရှိချိန်,1
2262,တွင်,ရရှိနေချိန်,1
2263,တွင်,ရဝန်ဒါ,1
2264,တွင်,ရွက်တိုင်,1
2265,တွင်,ရွန်မ်နေ,1
2266,တွင်,ရွေးချယ်ပွဲ,1
2267,တွင်,ရွေးပိုင်ခွင့်,1
2268,တွင်,ရဟူး,1
2269,တွင်,ရှင်း,1
2270,တွင်,ရှင်းတမ်း,1
2271,တွင်,ရှင်းလင်းရာ,1
2272,တွင်,ရှန်ဇန်း,1
2273,တွင်,ရှယ်ယာရှင်,1
2274,တွင်,ရှရီနာ,1
2275,တွင်,ရှာနေချိန်,1
2276,တွင်,ရှားဘရွတ်ခ်,1
2277,တွင်,ရှိန်းဇာတ်ကား,1
2278,တွင်,ရှိုး,1
2279,တွင်,ရှီရာ,1
2280,တွင်,ရှေ့ဆက်ရာ,1
2281,တွင်,ရှေ့တန်း,1
2282,တွင်,ရှေးတရားရုံး,1
2283,တွင်,ရှေ့မှောက်,1
2284,တွင်,ရာစုနှစ်,1
2285,တွင်,ရာဇဝင်,1
2286,တွင်,ရာဇဝတ်မှု,1
2287,တွင်,ရာဘင်,1
2288,တွင်,ရိတ်,1
2289,တွင်,ရိန့်,1
2290,တွင်,ရိုက်လှည့်,1
2291,တွင်,ရိုးစစ်သ်,1
2292,တွင်,ရို့စ်,1
2293,တွင်,ရိုတိုရောအာ,1
2294,တွင်,ရိုဗာ,1
2295,တွင်,ရီပတ်ဘလစ်,1
2296,တွင်,ရီဗော်လူးရှင်း,1
2297,တွင်,ရီယာဒ်,1
2298,တွင်,ရီယိုဒီဂျနေးရိုး,1
2299,တွင်,ရုံခန်း,1
2300,တွင်,ရုံးခန်း,1
2301,တွင်,ရုံးတော်,1
2302,တွင်,ရုံးပိတ်ရက်,1
2303,တွင်,ရုပ်ထု,1
2304,တွင်,ရုပ်ရှင်ရိုက်ကူးရေး,1
2305,တွင်,ရုပ်ဝတ္ထု,1
2306,တွင်,ရုပ်သံ,1
2307,တွင်,ရုပ်သံပြစက်,1
2308,တွင်,ရုပ်အလောင်း,1
2309,တွင်,ရုံးမှတ်တမ်းစာ,1
2310,တွင်,ရေကန်,1
2311,တွင်,ရေကြောင်း,1
2312,တွင်,ရေဒီယို,1
2313,တွင်,ရေနံတင်သင်္ဘော,1
2314,တွင်,ရေနံတူးစင်,1
2315,တွင်,ရေပြင်,1
2316,တွင်,ရေးဗားဆိုက်,1
2317,တွင်,ရေးရာ,1
2318,တွင်,ရေလှိုင်း,1
2319,တွင်,ရေအောက်,1
2320,တွင်,ရောက်ရှိခဲ့ချိန်,1
2321,တွင်,ရောက်ရှိလာချိန်,1
2322,တွင်,ရောဂါပိုး,1
2323,တွင်,ရောင်းခဲ့ချိန်,1
2324,တွင်,ရောင်းဝယ်ရေး,1
2325,တွင်,ရောနှော,1
2326,တွင်,ရောမ,1
2327,တွင်,ရဲတိုက်,1
2328,တွင်,လက်ကိုင်တုတ်,1
2329,တွင်,လက်ကိုင်ဖုန်း,1
2330,တွင်,လက်ချောင်း,1
2331,တွင်,လက်ခံရရှိခဲ့ချိန်,1
2332,တွင်,လက်စ်ဗီးဂတ်စ်,1
2333,တွင်,လက်တီကျု,1
2334,တွင်,လက်ထဲ,1
2335,တွင်,လက်နက်ကိုင်,1
2336,တွင်,လက်ဘနွန်,1
2337,တွင်,လက်ယာဘက်,1
2338,တွင်,လက်ရာ,1
2339,တွင်,လက်လနွန်,1
2340,တွင်,လက်ဝယ်,1
2341,တွင်,လက်ဝှေ့,1
2342,တွင်,လက်ဝှေ့ပွဲ,1
2343,တွင်,လက်အမ်ဘော့,1
2344,တွင်,လင့်ခ်,1
2345,တွင်,လစာ,1
2346,တွင်,လစ်ဗနွန်,1
2347,တွင်,လစ်ဗျား,1
2348,တွင်,လဆန်းပိုင်း,1
2349,တွင်,လန်ကန်စ်တာ,1
2350,တွင်,လပက်ဇ်,1
2351,တွင်,လမိုလီနာ့,1
2352,တွင်,လမ်းခုလပ်,1
2353,တွင်,လမ်းဆုံနေရာ,1
2354,တွင်,လမ်းဖြတ်ခုံး,1
2355,တွင်,လယ်,1
2356,တွင်,လယ်ပိုင်း,1
2357,တွင်,လျှောက်လမ်း,1
2358,တွင်,လျှောက်လဲချက်,1
2359,တွင်,လျော့ကျမူ,1
2360,တွင်,လျော့ချရေး,1
2361,တွင်,လွယ်အိတ်,1
2362,တွင်,လွှဲပြောင်းယူရေး,1
2363,တွင်,လှိုဏ်ခေါင်း,1
2364,တွင်,လှောင်အိမ်,1
2365,တွင်,လာဆာ,1
2366,တွင်,လာရာလမ်း,1
2367,တွင်,လားဝစ်ခ်,1
2368,တွင်,လိဒ်,1
2369,တွင်,လိုငွေ,1
2370,တွင်,လိုင်စင်,1
2371,တွင်,လိုင်ယွန်,1
2372,တွင်,လိုတို,1
2373,တွင်,လိုသီရန်,1
2374,တွင်,လီဘနွန်,1
2375,တွင်,လီမို,1
2376,တွင်,လီယွန်,1
2377,တွင်,လုပ်ကွက်,1
2378,တွင်,လုပ်ငန်းကြီး,1
2379,တွင်,လုပ်ငန်းစု,1
2380,တွင်,လုပ်ဆောင်ရာ,1
2381,တွင်,လုပ်ဆောင်ရေး,1
2382,တွင်,လုပ်ထုံးလုပ်နည်း,1
2383,တွင်,လုပ်ဖော်ကိုင်ဖက်,1
2384,တွင်,လုပ်ရာ,1
2385,တွင်,လုပ်သက်,1
2386,တွင်,လူကြား,1
2387,တွင်,လူစီစီယာနာ,1
2388,တွင်,လူစီးတွဲရထား,1
2389,တွင်,လူဆာနီ,1
2390,တွင်,လူဇင်ဘတ်,1
2391,တွင်,လူတွေ့မေးမြန်းခန်း,1
2392,တွင်,လူထုစည်းဝေးပွဲ,1
2393,တွင်,လူပုံအလယ်,1
2394,တွင်,လူပေါင်း,1
2395,တွင်,လူများစု,1
2396,တွင်,လူမျိုး,1
2397,တွင်,လူမှုအသိုင်းအဝိုင်း,1
2398,တွင်,လူ့သမိုင်း,1
2399,တွင်,လေကြောင်းလိုင်း,1
2400,တွင်,လေးပွဲ,1
2401,တွင်,လေးပိုင်း,1
2402,တွင်,လေပိုင်နက်,1
2403,တွင်,လေယာဥ်,1
2404,တွင်,လေယာဥ်ကွင်း,1
2405,တွင်,လေလံပွဲ,1
2406,တွင်,လေလှိုင်း,1
2407,တွင်,လေဟာနယ်,1
2408,တွင်,လောင်,1
2409,တွင်,လော့ဆဘ်ဟ,1
2410,တွင်,လော့ဆီမောက်,1
2411,တွင်,လောရီဒါ,1
2412,တွင်,လဲလှယ်ချိန်,1
2413,တွင်,လဲလှယ်ရာ,1
2414,တွင်,လဲလှယ်ရေး,1
2415,တွင်,ဝက်,1
2416,တွင်,ဝက်ဆိုက်ဒ်,1
2417,တွင်,ဝက်ဗ်ဆိုက်,1
2418,တွင်,ဝက်ဘ်,1
2419,တွင်,ဝင်ရိုးစွန်း,1
2420,တွင်,ဝစ္စကွန်ဆင်,1
2421,တွင်,ဝစ်ကက်,1
2422,တွင်,ဝန်ကြီးအဖွဲ့,1
2423,တွင်,ဝန်ဗိုင်း,1
2424,တွင်,ဝပ်ရှော့,1
2425,တွင်,ဝယ်လင်တန်,1
2426,တွင်,ဝယ်လိုအား,1
2427,တွင်,ဝရမ်း,1
2428,တွင်,ဝှိုက်ဟဲဗန်း,1
2429,တွင်,ဝါဂ,1
2430,တွင်,ဝါဇီလီစတန်,1
2431,တွင်,ဝါတလာ,1
2432,တွင်,ဝါတာလူး,1
2433,တွင်,ဝါဒီ,1
2434,တွင်,ဝိသေသလက္ခဏာ,1
2435,တွင်,ဝိုင်ဂျယ်,1
2436,တွင်,ဝိုင်းရား,1
2437,တွင်,ဝီကီပီဒီယား,1
2438,တွင်,ဝီကီပီဒီးယား,1
2439,တွင်,ဝီကီဗာစီတီ,1
2440,တွင်,ဝီကီလိစ်,1
2441,တွင်,ဝီလီ,1
2442,တွင်,ဝေစု,1
2443,တွင်,ဝေဇီရီတန်,1
2444,တွင်,ဝေဒနာသည်,1
2445,တွင်,ဝေဖန်ချက်,1
2446,တွင်,ဝေးမောက်,1
2447,တွင်,ဝေလငါး,1
2448,တွင်,သံ,1
2449,တွင်,သက်ဆင်,1
2450,တွင်,သက်ဆိုင်နေချိန်,1
2451,တွင်,သက်ဆိုင်ရာ,1
2452,တွင်,သက်တမ်း,1
2453,တွင်,သချိုင်း,1
2454,တွင်,သင်ခန်းစာ,1
2455,တွင်,သင်တန်းကျောင်း,1
2456,တွင်,သင်္ဘောကျင်း,1
2457,တွင်,သတင်းထောက်,1
2458,တွင်,သတင်းမီဒီယာပိုင်း,1
2459,တွင်,သတင်းလွှာ,1
2460,တွင်,သံတမန်ရေးရာ,1
2461,တွင်,သတ္တဗေဒ,1
2462,တွင်,သန်းခေါင်စာရင်း,1
2463,တွင်,သန်းခေါင်ယံ,1
2464,တွင်,သပိတ်မှောက်,1
2465,တွင်,သပိတ်မှောက်ပွဲ,1
2466,တွင်,သဘောတရား,1
2467,တွင်,သဘောတူချက်,1
2468,တွင်,သဘောတူညီချက်,1
2469,တွင်,သဘောထား,1
2470,တွင်,သမဂ္ဂ,1
2471,တွင်,သံမဏိလုပ်ငန်း,1
2472,တွင်,သမုဒ္ဒရာ,1
2473,တွင်,သယ်ယူရာ,1
2474,တွင်,သရက်ရွက်,1
2475,တွင်,သံရုံး,1
2476,တွင်,သရုပ်ဖော်ပုံ,1
2477,တွင်,သွားနိုင်ချိန်,1
2478,တွင်,သွားရာ,1
2479,တွင်,သာလွန်း,1
2480,တွင်,သားအိမ်,1
2481,တွင်,သိနေချိန်,1
2482,တွင်,သိပ္ပံ,1
2483,တွင်,သိပ္ပံပညာရပ်,1
2484,တွင်,သိုးထီး,1
2485,တွင်,သိုဝှက်ခြင်း,1
2486,တွင်,သီတင်း,1
2487,တွင်,သီရေတာ,1
2488,တွင်,သုံသစ်တော,1
2489,တွင်,သုံးသပ်ရေး,1
2490,တွင်,သုဿာန်,1
2491,တွင်,သူတော်စင်,1
2492,တွင်,သူရဲကောင်း,1
2493,တွင်,သောက်ရေဘူး,1
2494,တွင်,သောတန်,1
2495,တွင်,သော်န်တွန်,1
2496,တွင်,သဲကန္တာရ,1
2497,တွင်,သဲလွန်စ,1
2498,တွင်,ဟက်ဂူ,1
2499,တွင်,ဟက်ဒီသာ,1
2500,တွင်,ဟတ်စ်ဆတ်,1
2501,တွင်,ဟတ်စ်မန်,1
2502,တွင်,ဟဒ်-အယ်,1
2503,တွင်,ဟန်ဒီသ,1
2504,တွင်,ဟယ်လီဖက်စ်,1
2505,တွင်,ဟရပ်,1
2506,တွင်,ဟရေရာ,1
2507,တွင်,ဟွန်ဒါ,1
2508,တွင်,ဟာ့တ်ဘာ့,1
2509,တွင်,ဟာဗစ်,1
2510,တွင်,ဟာမိုနီ,1
2511,တွင်,ဟာရီကိန်း,1
2512,တွင်,ဟိုက်ဒရို,1
2513,တွင်,ဟိုက်ဝင်း,1
2514,တွင်,ဟိုစီးယား,1
2515,တွင်,ဟိုမာ,1
2516,တွင်,ဟီလီမန်,1
2517,တွင်,ဟုမ်း,1
2518,တွင်,ဟူမာ,1
2519,တွင်,ဟေးဆတ်,1
2520,တွင်,ဟေးဈေးကြီး,1
