,value,value_pair,count
1836,တွင်,ရေးကြီး,1
1837,တွင်,ရေငွေ့ပျံ,1
1838,တွင်,ရေးတင်,1
1839,တွင်,ရေနံ-ထုတ်လုပ်,1
1840,တွင်,ရေနစ်,1
1841,တွင်,ရေပန်းစား,1
1842,တွင်,ရေလွှမ်း,1
1843,တွင်,ရောက်လာ,1
1844,တွင်,ရောင်းကုန်,1
1845,တွင်,ရောင်ရမ်း,1
1846,တွင်,ရောင်းဝယ်,1
1847,တွင်,ရောထွေး,1
1848,တွင်,လက်ကမ်းမှီ,1
1849,တွင်,လက်ခံကျင်းပ,1
1850,တွင်,လက်ဆော့,1
1851,တွင်,လက်တွေ့ကျ,1
1852,တွင်,လက်တွေ့လုပ်ဆောင်,1
1853,တွင်,လက်ထက်ထိမ်းမြား,1
1854,တွင်,လက်ထပ်ခွင့်တောင်း,1
1855,တွင်,လက်နက်ချ,1
1856,တွင်,လက်ပြောင်း,1
1857,တွင်,လက်ဖြောင့်,1
1858,တွင်,လက်မခံ,1
1859,တွင်,လက်မထပ်,1
1860,တွင်,လက်လွှတ်,1
1861,တွင်,လက်လွှဲပေး,1
1862,တွင်,လက်လှမ်းမမီ,1
1863,တွင်,လက်လီရောင်းချ,1
1864,တွင်,လက်ဝယ်,1
1865,တွင်,လက်ဝယ်ထားရှိ,1
1866,တွင်,လက်ဝါးကြီးအုပ်,1
1867,တွင်,လက်သရမ်း,1
1868,တွင်,လည်,1
1869,တွင်,လည်ထွက်,1
1870,တွင်,လတ်ဆတ်,1
1871,တွင်,လတ်မှတ်ထိုး,1
1872,တွင်,လမ်းညွှန်ပေး,1
1873,တွင်,လျစ်လျူရှု,1
1874,တွင်,လျှောက်,1
1875,တွင်,လျှောက်ထား,1
1876,တွင်,လျှောက်သွား,1
1877,တွင်,လျှော်ဖွတ်,1
1878,တွင်,လျော့နည်းလာ,1
1879,တွင်,လျော့နည်းသွား,1
1880,တွင်,လွင့်ပြယ်,1
1881,တွင်,လွင့်မြော,1
1882,တွင်,လွတ်ကင်း,1
1883,တွင်,လွန်ကဲ,1
1884,တွင်,လွန်းတင်,1
1885,တွင်,လွှင့်တင်,1
1886,တွင်,လွှင့်ထုတ်,1
1887,တွင်,လွှတ်ပေး,1
1888,တွင်,လွှတ်မြောက်,1
1889,တွင်,လွှမ်းခြုံ,1
1890,တွင်,လွှဲ,1
1891,တွင်,လွှဲပြောင်းယူဖို့,1
1892,တွင်,လွှဲအပ်,1
1893,တွင်,လွဲချော်,1
1894,တွင်,လှည့်,1
1895,တွင်,လှန်လှော,1
1896,တွင်,လှိုက်စား,1
1897,တွင်,လှိုင်းစီး,1
1898,တွင်,လှုဒါန်း,1
1899,တွင်,လှုပ်ရှားတက်ကြွ,1
1900,တွင်,လှုပ်လျား,1
1901,တွင်,လှောင်,1
1902,တွင်,လှော်,1
1903,တွင်,လိမ်ညာ,1
1904,တွင်,လိုက်စား,1
1905,တွင်,လိုက်ပါစီးနင်း,1
1906,တွင်,လိုက်ပို့,1
1907,တွင်,လိုက်မီ,1
1908,တွင်,လုံခြုံမှုရှိ,1
1909,တွင်,လုပ်ငန်းလုပ်,1
1910,တွင်,လုယူ,1
1911,တွင်,လူကြိုက်နည်း,1
1912,တွင်,လူစုဝေး,1
1913,တွင်,လူသတ်မှုကျူးလွန်,1
1914,တွင်,လူသိများလာ,1
1915,တွင်,လေကျင့်,1
1916,တွင်,လေငြိမ်,1
1917,တွင်,လေတိုက်ခံ,1
1918,တွင်,လေဖိအားနည်း,1
1919,တွင်,လေယာဉ်မောင်း,1
1920,တွင်,လေ့လာနိုင်,1
1921,တွင်,လောင်းချ,1
1922,တွင်,လောင်မြိုက်,1
1923,တွင်,လဲကျ,1
1924,တွင်,လဲကျသွား,1
1925,တွင်,လဲလျောင်း,1
1926,တွင်,လဲလှယ်,1
1927,တွင်,ဝင်ငွေရှာ,1
1928,တွင်,ဝင်စွက်ဖက်,1
1929,တွင်,ဝင်စီး,1
1930,တွင်,ဝင်ပြိုင်,1
1931,တွင်,ဝင်သွား,1
1932,တွင်,ဝတ်,1
1933,တွင်,ဝန်ခံ,1
1934,တွင်,ဝန်ရံ,1
1935,တွင်,ဝပ်,1
1936,တွင်,ဝမ်းနည်းကြေကွဲ,1
1937,တွင်,ဝှက်,1
1938,တွင်,ဝါဝင်,1
1939,တွင်,ဝုန်းဒိုင်းကြဲ,1
1940,တွင်,ဝေးလံ,1
1941,တွင်,ဝေးလံခေါင်ဖျား,1
1942,တွင်,သက်ဆင်း,1
1943,တွင်,သက်တမ်းကုန်ဆုံး,1
1944,တွင်,သက်ဝင်,1
1945,တွင်,သက်သက်,1
1946,တွင်,သက်သာ,1
1947,တွင်,သက်သေခံ,1
1948,တွင်,သက်သေထွက်ဆို,1
1949,တွင်,သင်,1
1950,တွင်,သင့်,1
1951,တွင်,သင်ယူ,1
1952,တွင်,သစ္စာစောင့်သိ,1
1953,တွင်,သည်းခံ,1
1954,တွင်,သတင်းပို့,1
1955,တွင်,သတင်းပေးပို့,1
1956,တွင်,သတိထားပြု,1
1957,တွင်,သတိလစ်,1
1958,တွင်,သတ္တိမရှိ,1
1959,တွင်,သတ်ဖျက်,1
1960,တွင်,သတ်ဖြတ်,1
1961,တွင်,သတ်ဖြတ်ခဲ့မှု,1
1962,တွင်,သန့်စင်,1
1963,တွင်,သန်စွမ်း,1
1964,တွင်,သန်မာ,1
1965,တွင်,သဘောကျ,1
1966,တွင်,သယ်ဆောင်,1
1967,တွင်,သရုပ်ပြ,1
1968,တွင်,သရုပ်မဆောင်,1
1969,တွင်,သရေကျ,1
1970,တွင်,သရေကျအောင်ကန်,1
1971,တွင်,သရေဖျက်,1
1972,တွင်,သွားကြည့်,1
1973,တွင်,သွားနေ,1
1974,တွင်,သွားရောက်,1
1975,တွင်,သွားရောက်လည်ပတ်,1
1976,တွင်,သွေးထွက်,1
1977,တွင်,သာလွန်,1
1978,တွင်,သိချင်ယောင်ဆောင်,1
1979,တွင်,သိမြင်နိင်,1
1980,တွင်,သိမ်းထား,1
1981,တွင်,သိမ်မွေ့,1
1982,တွင်,သိမ်းယူခံ,1
1983,တွင်,သိရှိ,1
1984,တွင်,သိရှိနားလည်,1
1985,တွင်,သုံး၍,1
1986,တွင်,သူငယ်ပြန်,1
1987,တွင်,သူလျှိုလုပ်,1
1988,တွင်,သေကြောင်း,1
1989,တွင်,သေးဆုံး,1
1990,တွင်,သေဒဏ်ပေး,1
1991,တွင်,သေနတ်မှန်,1
1992,တွင်,သောင်းကျန်း,1
1993,တွင်,သဲကွဲ,1
1994,တွင်,ဟင်းချို,1
1995,တွင်,ဟန့်တား,1
1996,တွင်,ဟောင်းနွမ်းစုတ်ပြတ်,1
1997,တွင်,အကန့်သတ်,1
1998,တွင်,အကျင်းချခံထား,1
1999,တွင်,အကျယ်ချဲ့,1
2000,တွင်,အကျဥ်းကျခံ,1
2001,တွင်,အကျဥ်းချ,1
2002,တွင်,အကျိုးပြု,1
2003,တွင်,အကြာရှည်ဆုံး,1
2004,တွင်,အကြောင်းကြား,1
2005,တွင်,အကြောင်းပြ,1
2006,တွင်,အကြောင်းပြန်,1
2007,တွင်,အကြောင်းရင်း,1
2008,တွင်,အချိန်ကုန်,1
2009,တွင်,အချိန်ဖြုန်း,1
2010,တွင်,အခြေခံကျ,1
2011,တွင်,အခြေခံထား,1
2012,တွင်,အခြေဆိုက်,1
2013,တွင်,အခွန်ထမ်းရ,1
2014,တွင်,အခိုးခံ,1
2015,တွင်,အခိုင်အမာဖော်ပြ,1
2016,တွင်,အငွေ့ပျံ,1
2017,တွင်,အငွေ့ပြန်,1
2018,တွင်,အငှားချ,1
2019,တွင်,အင်အားချဲ့,1
2020,တွင်,အင်အားဖြည့်,1
2021,တွင်,အစွန်းမရောက်,1
2022,တွင်,အစာငတ်ခံ,1
2023,တွင်,အစားထိုးဝင်,1
2024,တွင်,အစီစဉ်,1
2025,တွင်,အစီစဉ်ချမှတ်,1
2026,တွင်,အစီအစဉ်ရေးဆွဲ,1
2027,တွင်,အစုစပ်ဝင်,1
2028,တွင်,အဆက်အသွယ်မလုပ်,1
2029,တွင်,အဆက်အသွယ်ရှိ,1
2030,တွင်,အဆင်ပြေ,1
2031,တွင်,အဆင့်သတ်မှတ်,1
2032,တွင်,အဆိပ်သင့်,1
2033,တွင်,အညံ့ခံ,1
2034,တွင်,အတည်ပြုခဲ့ပြီး,1
2035,တွင်,အတိုက်အခံပြု,1
2036,တွင်,အတိုတောင်းဆုံး,1
2037,တွင်,အတုပြ,1
2038,တွင်,အထင်ကြီးလောက်,1
2039,တွင်,အထိတ်တလန့်,1
2040,တွင်,အထုတ်ပယ်,1
2041,တွင်,အဓမ္မကျင့်,1
2042,တွင်,အဓိပ္ပာယ်ရ,1
2043,တွင်,အနည်းငယ်,1
2044,တွင်,အနိုင်ရိုက်,1
2045,တွင်,အန္တရာယ်ရှိ,1
2046,တွင်,အပန်းဖြေ,1
2047,တွင်,အပြစ်တင်,1
2048,တွင်,အပြစ်ပေး,1
2049,တွင်,အပြစ်မ,1
2050,တွင်,အပြစ်ရှိ,1
2051,တွင်,အပြန်အလှန်ပြောဆို,1
2052,တွင်,အပြီးသတ်နိုင်,1
2053,တွင်,အပိတ်,1
2054,တွင်,အပိုင်စီး,1
2055,တွင်,အပူ-ကာကွယ်,1
2056,တွင်,အပူကာ,1
2057,တွင်,အပ်နေကျ,1
2058,တွင်,အဖမ်းအဆီး,1
2059,တွင်,အဖြေထွက်,1
2060,တွင်,အမည်မပေး,1
2061,တွင်,အမည်မှည့်,1
2062,တွင်,အမြင်ရှိ,1
2063,တွင်,အမြစ်တွယ်,1
2064,တွင်,အမြတ်ထုတ်,1
2065,တွင်,အမွှန်းတင်လွန်း,1
2066,တွင်,အမိန့်ထုတ်,1
2067,တွင်,အရည်ပျော်,1
2068,တွင်,အရှက်ရ,1
2069,တွင်,အရှုံးမ,1
2070,တွင်,အရေးနိမ့်,1
2071,တွင်,အရေးပါလှ,1
2072,တွင်,အရေးမပါ,1
2073,တွင်,အရောင်တင်,1
2074,တွင်,အလည်,1
2075,တွင်,အလျော့ပေး,1
2076,တွင်,အလွန်အေး,1
2077,တွင်,အလွဲသုံး,1
2078,တွင်,အလှပြင်,1
2079,တွင်,အလားတူ,1
2080,တွင်,အလားလာရှိ,1
2081,တွင်,အလားအလာရှိ,1
2082,တွင်,အလုပ်ခန့်,1
2083,တွင်,အလုပ်ခေါ်,1
2084,တွင်,အလုပ်မလုပ်,1
2085,တွင်,အလေးထား,1
2086,တွင်,အဝေးထွက်,1
2087,တွင်,အသက်ရှုနိုင်,1
2088,တွင်,အသက်သွင်း,1
2089,တွင်,အသင့်စောင့်,1
2090,တွင်,အသစ်ပြင်,1
2091,တွင်,အသားစား,1
2092,တွင်,အသားပေး,1
2093,တွင်,အသိပေး,1
2094,တွင်,အသုံးပြုထား,1
2095,တွင်,အသုံးပြုလိမ့်မည်,1
2096,တွင်,အသုံးမပြုလို,1
2097,တွင်,အသုံးများ,1
2098,တွင်,အသုံးဝင်,1
2099,တွင်,အသုံးဝင်လိမ့်,1
2100,တွင်,အသေကြေဆုံး,1
2101,တွင်,အာဏာရှိ,1
2102,တွင်,အာဏာသိမ်းယူ,1
2103,တွင်,အားထုတ်,1
2104,တွင်,အာမခံ,1
2105,တွင်,အာမခံပေး,1
2106,တွင်,အာမမခံ,1
2107,တွင်,အာရုံပြောင်း,1
2108,တွင်,အားသာ,1
2109,တွင်,အိပ်,1
2110,တွင်,အိပ်ရ,1
2111,တွင်,အုံကြွ,1
2112,တွင်,အုပ်စိုး,1
2113,တွင်,အေးခဲခြောက်သွေ့,1
2114,တွင်,အောက်ရှိ,1
2115,တွင်,အောင်ပွဲရ,1
2116,တွင်,အောင်မြင်သွား,1
2117,တွင်,ဤသို့,1
2118,တွင်,ဦးဆောင်လမ်းပြ,1
2119,တွင်,ဦတည်,1
2120,တွင်,ဦးမော့,1
